PolicyNumber,PolicyType,Sex,Age,MaritalStatus,DriverRating,PastClaims,Deductible,AddressChange,VehicleCategory,Make,VehicleAge,VehiclePrice,AgentType,RepNumber,Year,Month,Week,Day,CarsInvolved,CollisionArea,Fault,InforceAccident,WitnessPresent,PoliceReport,MonthClaimed,WeekClaimed,DayClaimed,InforceClaim,Claim,Fraud
14301,Collision,Male,44,Married,4,1,400,0,Sedan,Chevrolet,7,>69000,External,7,2023,Feb,1,Sunday,1,Urban,Third Party,>30,No,No,Feb,2,Friday,>30,69417.95462,0
14302,Collision,Female,46,Married,3,>4,400,4 to 8,Sedan,Toyota,7,20000 to 29000,External,3,2023,Jan,3,Monday,2,Urban,Policyholder,>30,No,No,Jan,4,Tuesday,>30,16324.76667,0
14303,Collision,Female,36,Married,1,2 to 4,400,0,Sedan,Mazda,7,20000 to 29000,External,6,2023,Aug,1,Tuesday,1,Urban,Policyholder,>30,No,No,Aug,1,Wednesday,>30,7337.895065,0
14304,Collision,Male,26,Single,2,2 to 4,400,0,Sedan,Honda,5,20000 to 29000,External,16,2023,Aug,1,Thursday,1,Urban,Policyholder,>30,No,No,Aug,2,Monday,>30,2746.682017,0
14307,Collision,Male,26,Single,1,2 to 4,400,0,Sedan,Hyundai,7,20000 to 29000,External,10,2023,Nov,4,Thursday,1,Urban,Policyholder,>30,No,No,Dec,1,Friday,>30,4106.288458,0
14309,Collision,Male,47,Married,4,0,400,0,Sedan,Dodge,>7,30000 to 39000,External,7,2023,Aug,5,Tuesday,1,Urban,Third Party,>30,No,No,Aug,5,Wednesday,>30,4156.592847,0
14310,Collision,Male,62,Married,1,1,400,0,Sedan,Hyundai,>7,20000 to 29000,External,15,2023,Nov,4,Tuesday,3 to 4,Urban,Policyholder,>30,No,No,Nov,4,Thursday,>30,825.9714056,0
14311,Collision,Female,27,Married,4,2 to 4,400,0,Sedan,Hyundai,7,<20000,External,14,2023,Oct,3,Sunday,1,Urban,Third Party,>30,No,No,Oct,3,Monday,>30,5032.360792,0
14312,All Perils,Male,48,Married,1,0,400,0,Sedan,Acura,7,20000 to 29000,External,2,2023,Dec,4,Monday,1,Urban,Policyholder,>30,No,No,Jan,4,Monday,>30,2456.898768,0
14313,Liability,Female,27,Married,3,2 to 4,400,0,Sport,Toyota,6,20000 to 29000,External,5,2023,Jan,3,Thursday,1,Urban,Policyholder,>30,No,No,Mar,4,Friday,>30,7848.285452,0
14314,Collision,Male,36,Married,2,2 to 4,400,0,Sedan,Toyota,7,<20000,External,7,2023,Jan,1,Sunday,1,Urban,Policyholder,>30,No,No,Mar,2,Wednesday,>30,3592.983347,0
14316,Liability,Male,37,Married,3,1,400,0,Sport,Chevrolet,7,20000 to 29000,External,9,2023,Jul,2,Monday,1,Urban,Policyholder,>30,No,No,Jul,2,Tuesday,>30,846.1848685,0
14320,All Perils,Male,65,Married,1,1,400,0,Sedan,Hyundai,7,<20000,External,16,2023,Sep,3,Sunday,1,Urban,Policyholder,>30,No,No,Sep,4,Tuesday,>30,9212.062086,0
14321,Collision,Male,47,Married,3,1,400,0,Sedan,Hyundai,>7,20000 to 29000,External,7,2023,Sep,3,Sunday,1,Urban,Policyholder,>30,No,No,Sep,3,Monday,>30,9207.127964,0
14322,All Perils,Male,33,Single,2,1,400,0,Sedan,Toyota,6,30000 to 39000,External,7,2023,Sep,2,Sunday,1,Urban,Third Party,>30,No,No,Sep,3,Thursday,>30,55894.14284,0
14324,All Perils,Male,30,Married,2,2 to 4,400,0,Sedan,Hyundai,7,20000 to 29000,External,13,2023,Nov,4,Saturday,1,Urban,Third Party,>30,No,No,Nov,5,Monday,>30,5030.501234,0
14325,Liability,Male,32,Married,2,2 to 4,400,0,Sport,Hyundai,5,20000 to 29000,External,14,2023,May,3,Thursday,1,Urban,Policyholder,>30,No,No,Jun,2,Tuesday,>30,7193.89372,0
14326,Collision,Male,26,Single,2,1,400,0,Sedan,Honda,5,20000 to 29000,External,15,2023,May,2,Tuesday,1,Rural,Policyholder,>30,No,No,May,2,Tuesday,>30,9137.273911,0
14327,Liability,Female,64,Married,3,2 to 4,400,0,Sport,Chevrolet,>7,40000 to 59000,External,15,2023,May,2,Wednesday,1,Urban,Policyholder,>30,No,No,May,3,Wednesday,>30,11395.17506,0
14328,Collision,Male,35,Single,4,0,400,0,Sedan,Chevrolet,7,20000 to 29000,External,12,2023,Jun,4,Wednesday,1,Urban,Third Party,>30,No,No,Jun,4,Thursday,>30,6901.802832,0
14329,Liability,Male,30,Married,3,2 to 4,400,0,Sport,Ford,7,40000 to 59000,Internal,10,2023,Jun,3,Sunday,1,Urban,Third Party,>30,No,No,Jun,3,Monday,>30,11456.03736,0
14330,Collision,Male,36,Married,2,2 to 4,400,0,Sedan,Mazda,7,20000 to 29000,External,6,2023,Aug,3,Monday,1,Urban,Policyholder,>30,No,No,Sep,1,Tuesday,>30,5604.704772,0
14331,Collision,Male,20,Single,1,2 to 4,400,0,Sport,Honda,4,>69000,External,14,2023,Aug,1,Tuesday,1,Urban,Third Party,>30,No,No,Aug,1,Thursday,>30,69927.89407,0
14333,All Perils,Male,78,Married,3,1,400,0,Sedan,Toyota,>7,20000 to 29000,External,13,2023,Aug,4,Sunday,1,Rural,Third Party,>30,No,No,Aug,5,Wednesday,>30,4687.954999,0
14334,All Perils,Male,32,Single,2,2 to 4,400,0,Sedan,Honda,0,>69000,External,6,2023,Aug,4,Monday,1,Rural,Third Party,>30,No,No,Aug,4,Tuesday,>30,83668.48348,0
14336,All Perils,Male,41,Single,4,1,400,0,Utility,Acura,6,>69000,External,5,2023,Aug,5,Wednesday,1,Urban,Policyholder,>30,No,No,Sep,4,Friday,>30,50754.80403,1
14337,All Perils,Male,50,Married,4,0,400,0,Sedan,Honda,>7,20000 to 29000,External,6,2023,Nov,3,Friday,1,Urban,Third Party,>30,No,No,Nov,4,Tuesday,>30,8069.509067,0
14338,Collision,Male,42,Married,4,2 to 4,400,0,Sedan,Mazda,7,30000 to 39000,External,4,2023,Sep,1,Monday,1,Urban,Policyholder,>30,No,No,Sep,1,Monday,>30,18374.24942,0
14339,All Perils,Male,49,Married,3,0,400,0,Sedan,Hyundai,>7,20000 to 29000,External,4,2023,Aug,5,Thursday,1,Urban,Third Party,>30,No,No,Sep,2,Friday,>30,8394.507116,0
14340,Liability,Male,48,Married,1,2 to 4,400,0,Sport,Mazda,>7,20000 to 29000,External,7,2023,Nov,5,Tuesday,1,Urban,Policyholder,>30,No,No,Nov,2,Monday,>30,8475.219625,0
14341,All Perils,Female,45,Married,2,1,400,0,Sedan,Chevrolet,7,20000 to 29000,External,12,2023,Nov,1,Wednesday,1,Rural,Policyholder,>30,No,No,Dec,3,Thursday,>30,9212.020003,0
14342,Collision,Male,31,Married,2,0,400,0,Sedan,Toyota,6,<20000,External,16,2023,Aug,5,Thursday,1,Urban,Policyholder,>30,No,No,Sep,1,Tuesday,>30,6864.91374,1
14343,Liability,Male,36,Married,1,>4,400,0,Sport,Toyota,7,20000 to 29000,External,13,2023,Feb,1,Thursday,5 to 8,Urban,Policyholder,>30,No,No,Feb,1,Friday,>30,14294.2427,0
14344,Collision,Male,26,Married,4,1,400,4 to 8,Sedan,VW,7,40000 to 59000,External,3,2023,Feb,2,Wednesday,2,Urban,Policyholder,>30,No,No,Feb,2,Friday,>30,32350.4166,0
14346,All Perils,Male,38,Single,4,>4,400,0,Utility,Ford,7,>69000,External,15,2023,Apr,4,Saturday,1,Urban,Third Party,>30,No,No,May,1,Thursday,>30,99231.46621,0
14347,All Perils,Male,36,Single,1,0,400,0,Sedan,Hyundai,>7,<20000,External,4,2023,Apr,4,Thursday,1,Urban,Policyholder,>30,No,No,May,1,Thursday,>30,5528.288816,0
14348,All Perils,Male,50,Married,4,0,400,0,Sedan,Toyota,>7,20000 to 29000,External,16,2023,Apr,3,Wednesday,1,Urban,Policyholder,>30,No,No,Jun,3,Wednesday,>30,3321.998061,0
14349,Collision,Male,24,Single,1,2 to 4,400,0,Sedan,Hyundai,5,30000 to 39000,External,13,2023,Jun,2,Wednesday,1,Urban,Policyholder,>30,No,No,Jun,3,Thursday,>30,58899.34453,0
14350,Liability,Female,79,Married,3,2 to 4,400,0,Sport,Mazda,7,<20000,External,15,2023,Jun,1,Sunday,1,Urban,Policyholder,>30,No,No,Jun,1,Monday,>30,8493.195631,0
14351,All Perils,Male,30,Single,2,1,400,0,Sedan,Hyundai,6,20000 to 29000,External,10,2023,Aug,3,Monday,3 to 4,Urban,Policyholder,>30,No,No,Aug,3,Friday,>30,6467.096831,0
14352,All Perils,Male,47,Married,3,0,400,0,Sedan,Mazda,>7,30000 to 39000,External,2,2023,Jul,5,Saturday,1,Urban,Third Party,>30,No,No,Aug,1,Thursday,>30,4111.875101,0
14354,Liability,Male,35,Married,2,0,700,0,Sport,Honda,7,30000 to 39000,External,8,2023,Sep,4,Friday,1,Urban,Policyholder,>30,No,No,Sep,4,Monday,>30,2907.716412,0
14355,Liability,Male,51,Married,3,2 to 4,400,0,Sport,Honda,7,20000 to 29000,External,12,2023,Sep,3,Monday,1,Urban,Policyholder,>30,No,No,Sep,3,Monday,>30,8818.98905,0
14356,Liability,Male,27,Single,3,>4,400,0,Sport,Hyundai,7,30000 to 39000,External,16,2023,Oct,1,Thursday,1,Urban,Policyholder,>30,No,No,Oct,2,Friday,>30,29403.66025,0
14357,Liability,Male,28,Married,3,>4,400,0,Sport,Nissan,4,>69000,External,2,2023,Sep,1,Friday,1,Rural,Policyholder,>30,No,No,Sep,1,Monday,>30,55178.634,0
14358,Collision,Male,34,Single,2,0,400,0,Sedan,Mazda,6,20000 to 29000,External,6,2023,Oct,4,Wednesday,1,Urban,Third Party,>30,No,No,Oct,4,Thursday,>30,3312.634606,0
14359,All Perils,Female,28,Married,4,0,400,0,Sedan,Toyota,6,<20000,External,15,2023,Dec,4,Wednesday,1,Urban,Policyholder,>30,No,No,Dec,4,Friday,>30,1432.720313,0
14360,Collision,Male,34,Single,4,0,400,0,Sedan,Toyota,6,20000 to 29000,External,5,2023,Dec,2,Wednesday,1,Urban,Third Party,>30,No,No,Dec,2,Friday,>30,1815.569212,0
14361,Liability,Male,37,Married,4,>4,400,0,Sport,Honda,7,20000 to 29000,External,1,2023,Feb,3,Monday,1,Urban,Policyholder,>30,No,No,Feb,3,Monday,>30,15790.75433,0
14362,Liability,Male,33,Married,1,>4,400,0,Sport,Hyundai,6,30000 to 39000,External,10,2023,Sep,1,Friday,1,Rural,Policyholder,>30,No,No,Sep,1,Friday,>30,53128.31394,0
14363,Liability,Male,43,Married,3,>4,400,0,Sport,Hyundai,5,20000 to 29000,External,12,2023,Apr,1,Monday,1,Urban,Policyholder,>30,No,No,Apr,1,Tuesday,>30,37164.14437,0
14366,All Perils,Male,31,Single,2,2 to 4,400,0,Sedan,Toyota,7,<20000,External,11,2023,Aug,2,Saturday,1,Urban,Policyholder,>30,No,No,Sep,2,Friday,>30,1749.717031,0
14367,Collision,Female,28,Married,2,0,400,0,Sedan,Toyota,5,20000 to 29000,External,3,2023,Sep,1,Saturday,1,Urban,Policyholder,>30,No,No,Sep,1,Tuesday,>30,9474.514134,1
14368,Collision,Male,40,Married,2,2 to 4,400,0,Sedan,Nissan,7,>69000,External,14,2023,Sep,2,Friday,1,Urban,Policyholder,>30,No,No,Sep,2,Monday,>30,55057.67381,0
14369,Collision,Male,34,Single,4,0,400,0,Sedan,Hyundai,6,20000 to 29000,External,7,2023,Oct,2,Tuesday,1,Urban,Third Party,>30,No,No,Oct,5,Monday,>30,6916.980379,0
14370,All Perils,Male,37,Married,2,1,400,0,Sedan,Toyota,6,<20000,External,7,2023,Oct,1,Wednesday,1,Urban,Third Party,>30,No,No,Oct,3,Tuesday,>30,6423.209878,0
14371,Collision,Male,28,Single,1,2 to 4,400,0,Sedan,Toyota,6,30000 to 39000,External,16,2023,Dec,2,Monday,1,Rural,Policyholder,>30,No,No,Dec,2,Monday,>30,73871.31012,0
14372,Liability,Male,69,Single,1,0,400,0,Sport,Toyota,7,30000 to 39000,External,16,2023,Nov,1,Monday,1,Urban,Policyholder,>30,No,No,Nov,1,Monday,>30,3482.935502,0
14373,All Perils,Male,34,Married,2,1,400,0,Sedan,Toyota,7,20000 to 29000,External,13,2023,Oct,2,Wednesday,1,Urban,Policyholder,>30,No,No,Oct,4,Thursday,>30,4857.159327,0
14375,All Perils,Male,29,Married,3,2 to 4,400,0,Sedan,Toyota,6,<20000,External,9,2023,Jul,2,Saturday,1,Urban,Policyholder,>30,No,No,Aug,1,Tuesday,>30,3375.047398,0
14376,Collision,Male,36,Married,4,0,400,0,Sedan,Honda,6,>69000,External,6,2023,Jul,1,Monday,1,Urban,Policyholder,>30,No,Yes,Jul,1,Tuesday,>30,59306.5346,0
14377,Collision,Male,53,Married,1,2 to 4,400,0,Sedan,Chevrolet,>7,30000 to 39000,External,1,2023,Jul,1,Saturday,1,Urban,Policyholder,>30,No,No,Jul,4,Thursday,>30,63502.16023,0
14378,Collision,Male,35,Single,3,2 to 4,400,0,Sedan,Hyundai,5,20000 to 29000,External,10,2023,May,3,Tuesday,1,Urban,Policyholder,>30,No,No,May,3,Wednesday,>30,9847.698076,0
14380,All Perils,Male,63,Married,3,0,400,0,Sedan,Hyundai,>7,30000 to 39000,External,12,2023,May,1,Saturday,1,Urban,Third Party,>30,No,No,May,3,Thursday,>30,8776.783806,0
14381,All Perils,Male,26,Married,2,2 to 4,400,0,Sedan,Ram,6,<20000,External,12,2023,Apr,1,Tuesday,1,Urban,Policyholder,>30,No,No,Apr,2,Wednesday,>30,5157.977219,0
14383,Collision,Female,34,Single,2,0,500,2 to 3,Sedan,Honda,6,20000 to 29000,External,12,2023,Mar,3,Sunday,1,Urban,Policyholder,>30,No,No,Mar,4,Tuesday,>30,1438.615309,0
14385,Collision,Female,31,Married,4,2 to 4,400,0,Sedan,Hyundai,5,20000 to 29000,External,14,2023,Oct,4,Tuesday,1,Urban,Policyholder,>30,No,No,Nov,1,Wednesday,>30,8882.260866,0
14386,Collision,Male,27,Married,2,1,400,4 to 8,Sedan,Acura,7,30000 to 39000,External,14,2023,Sep,4,Tuesday,2,Urban,Policyholder,>30,No,No,May,4,Tuesday,>30,80258.15858,0
14387,Liability,Female,40,Married,1,0,400,0,Sport,Hyundai,5,20000 to 29000,External,14,2023,Aug,3,Saturday,1,Urban,Third Party,>30,No,No,Aug,4,Tuesday,>30,8970.464081,0
14388,All Perils,Female,48,Married,4,0,400,0,Sedan,Toyota,>7,<20000,External,14,2023,Sep,1,Saturday,1,Urban,Policyholder,>30,No,No,Sep,3,Friday,>30,3851.82736,1
14389,Liability,Female,28,Married,1,2 to 4,400,0,Sport,Hyundai,6,20000 to 29000,External,8,2023,May,5,Sunday,1,Urban,Policyholder,>30,No,No,Jun,4,Wednesday,>30,6275.456058,0
14391,All Perils,Male,23,Single,3,1,400,0,Sedan,Mazda,5,<20000,External,3,2023,Sep,1,Sunday,1,Urban,Policyholder,>30,No,No,Sep,1,Monday,>30,8123.078216,1
14392,Collision,Male,26,Single,4,1,400,0,Sedan,Hyundai,7,30000 to 39000,External,5,2023,May,1,Sunday,3 to 4,Urban,Policyholder,>30,No,No,May,1,Wednesday,>30,10875.02809,0
14393,Collision,Male,28,Single,3,1,400,0,Sedan,Hyundai,6,20000 to 29000,External,7,2023,Sep,1,Sunday,1,Urban,Policyholder,>30,No,No,Sep,2,Thursday,>30,4261.476455,1
14394,Liability,Male,50,Married,4,>4,400,0,Sport,Toyota,>7,40000 to 59000,External,16,2023,Apr,3,Wednesday,1,Urban,Policyholder,>30,No,No,Apr,5,Thursday,>30,18975.63452,0
14395,All Perils,Male,45,Single,3,0,400,0,Sedan,Honda,7,20000 to 29000,External,9,2023,Apr,3,Friday,1,Urban,Third Party,>30,No,No,Apr,3,Monday,>30,9460.263063,0
14396,Collision,Male,43,Married,4,2 to 4,400,0,Sedan,Mazda,7,>69000,External,13,2023,Apr,2,Wednesday,1,Urban,Policyholder,>30,No,No,Apr,3,Thursday,>30,51335.82906,0
14397,Liability,Female,54,Married,2,2 to 4,400,0,Sport,Honda,>7,20000 to 29000,External,9,2023,Apr,1,Tuesday,1,Urban,Policyholder,>30,No,No,May,1,Wednesday,>30,5868.742386,0
14398,Collision,Male,28,Married,3,2 to 4,400,0,Sedan,Mazda,6,20000 to 29000,External,4,2023,Apr,1,Sunday,1,Urban,Policyholder,>30,No,No,Apr,1,Tuesday,>30,6091.181011,0
14399,Collision,Male,56,Married,4,>4,400,0,Utility,Chevrolet,>7,>69000,External,4,2023,Apr,1,Sunday,1,Urban,Policyholder,>30,No,No,Jun,2,Tuesday,>30,57888.45232,0
14400,All Perils,Male,17,Single,2,0,400,0,Sedan,Honda,0,>69000,External,16,2023,Mar,3,Friday,1,Urban,Policyholder,>30,No,No,Apr,4,Friday,>30,50943.27551,0
14401,All Perils,Female,32,Single,4,0,400,0,Sedan,Honda,5,20000 to 29000,External,7,2023,Mar,3,Friday,1,Urban,Third Party,>30,No,No,Apr,1,Friday,>30,1603.948158,0
14402,Collision,Female,31,Married,4,1,400,0,Sedan,Chevrolet,6,20000 to 29000,External,16,2023,Sep,1,Monday,1,Urban,Third Party,>30,No,No,Sep,2,Thursday,>30,7749.746844,0
14403,All Perils,Male,40,Married,4,0,400,0,Sedan,Hyundai,>7,<20000,External,12,2023,Feb,2,Sunday,1,Urban,Policyholder,>30,No,No,Feb,3,Monday,>30,7941.06075,0
14404,Liability,Male,43,Single,1,>4,400,0,Sport,Ram,6,20000 to 29000,External,1,2023,Feb,1,Wednesday,1,Urban,Policyholder,>30,No,No,Feb,1,Friday,>30,30486.23788,0
14405,Collision,Male,52,Married,1,>4,400,0,Sedan,VW,>7,30000 to 39000,External,15,2023,Jan,4,Monday,1,Rural,Policyholder,>30,No,Yes,Jan,4,Thursday,>30,1005,0
14406,Collision,Male,34,Single,3,>4,400,0,Sedan,Hyundai,5,30000 to 39000,External,4,2023,Sep,1,Monday,1,Urban,Policyholder,>30,No,No,Sep,2,Wednesday,>30,48033.10096,1
14407,Collision,Male,36,Married,4,2 to 4,400,4 to 8,Sedan,Honda,>7,20000 to 29000,External,7,2023,Nov,4,Saturday,2,Urban,Policyholder,>30,No,Yes,Nov,4,Monday,>30,6157.31232,0
14410,Liability,Male,60,Married,4,1,400,0,Sport,Ford,7,30000 to 39000,External,6,2023,Sep,1,Monday,1,Urban,Policyholder,>30,No,No,Sep,1,Wednesday,>30,14884.66031,0
14411,Liability,Male,30,Married,3,>4,400,0,Sport,Toyota,7,30000 to 39000,External,2,2023,Jan,1,Monday,1,Urban,Policyholder,>30,No,No,Jan,1,Thursday,>30,11696.97799,0
14412,Collision,Male,29,Single,2,0,400,0,Sport,Honda,3,>69000,External,12,2023,Oct,4,Tuesday,1,Urban,Third Party,>30,No,No,Oct,4,Wednesday,>30,52942.99271,0
14414,Collision,Male,34,Single,2,0,400,0,Sedan,Toyota,6,20000 to 29000,External,11,2023,Jul,4,Monday,1,Urban,Policyholder,>30,No,No,Jul,4,Monday,>30,9656.549651,0
14415,Liability,Male,36,Married,4,0,400,0,Sport,Hyundai,5,20000 to 29000,External,16,2023,Jul,4,Saturday,1,Urban,Policyholder,>30,No,Yes,Aug,1,Tuesday,>30,8430.397857,0
14417,Liability,Male,44,Married,3,0,400,0,Sport,Hyundai,7,20000 to 29000,External,5,2023,Jun,4,Sunday,1,Rural,Policyholder,>30,No,No,Jul,2,Monday,>30,8044.898246,0
14418,Collision,Male,45,Married,4,2 to 4,400,0,Sedan,Hyundai,7,30000 to 39000,External,16,2023,Jun,4,Sunday,1,Urban,Policyholder,>30,No,No,Jun,4,Tuesday,>30,45987.59126,0
14419,All Perils,Male,61,Married,1,2 to 4,400,0,Sedan,Hyundai,>7,30000 to 39000,External,9,2023,Jun,3,Wednesday,1,Urban,Policyholder,>30,No,No,Jun,3,Saturday,>30,92790.33671,0
14421,Collision,Male,52,Married,2,2 to 4,400,0,Sport,Honda,>7,>69000,External,13,2023,Sep,1,Tuesday,1,Urban,Third Party,>30,No,No,Sep,1,Wednesday,>30,50429.70252,0
14422,All Perils,Male,43,Married,1,1,400,0,Utility,Ford,7,>69000,External,15,2023,Jan,3,Friday,1,Urban,Policyholder,>30,No,No,Mar,3,Friday,>30,73450.63984,0
14424,Liability,Male,46,Married,2,0,400,0,Sport,Toyota,>7,20000 to 29000,Internal,7,2023,Nov,2,Friday,1,Urban,Policyholder,>30,No,No,Nov,3,Monday,>30,2555.000689,0
14427,Liability,Female,44,Married,1,>4,400,0,Sport,Honda,7,20000 to 29000,External,15,2023,Oct,3,Wednesday,1,Urban,Policyholder,>30,No,No,Oct,3,Wednesday,>30,17878.50404,0
14429,All Perils,Male,58,Married,1,>4,400,0,Sedan,Acura,7,>69000,External,8,2023,Jun,3,Thursday,1,Urban,Policyholder,>30,No,No,Jun,3,Thursday,>30,63533.82496,0
14430,Liability,Male,33,Married,4,2 to 4,400,0,Sport,Mazda,7,20000 to 29000,External,4,2023,May,3,Tuesday,1,Urban,Policyholder,>30,No,No,May,3,Wednesday,>30,5627.023972,0
14431,All Perils,Female,41,Married,2,0,400,0,Sedan,Hyundai,7,<20000,External,4,2023,May,3,Monday,1,Urban,Third Party,>30,No,No,May,3,Wednesday,>30,1662.668919,0
14433,All Perils,Male,27,Married,2,0,400,0,Sedan,Chevrolet,6,>69000,External,9,2023,May,2,Sunday,3 to 4,Urban,Third Party,>30,No,No,May,2,Friday,>30,55087.39834,0
14434,Collision,Male,36,Single,4,2 to 4,500,2 to 3,Sedan,Kia,>7,40000 to 59000,External,12,2023,May,2,Saturday,1,Urban,Policyholder,>30,No,No,May,2,Wednesday,>30,31550.53447,0
14435,Collision,Male,29,Married,4,2 to 4,400,0,Sedan,Toyota,7,30000 to 39000,External,16,2023,Sep,2,Thursday,1,Urban,Policyholder,>30,No,No,Sep,3,Thursday,>30,23392.64202,1
14436,Collision,Male,30,Single,1,2 to 4,400,0,Sedan,Honda,7,20000 to 29000,External,16,2023,Oct,1,Sunday,1,Urban,Policyholder,>30,No,No,Oct,1,Monday,>30,1286.919196,0
14437,Collision,Male,51,Married,3,>4,400,0,Sedan,Mazda,>7,20000 to 29000,External,5,2023,Aug,4,Thursday,1,Urban,Policyholder,>30,No,No,Aug,4,Friday,>30,34411.56732,0
14438,Collision,Male,40,Married,2,0,400,0,Sedan,Chevrolet,7,40000 to 59000,External,4,2023,Aug,2,Wednesday,1,Rural,Policyholder,>30,No,No,Aug,3,Thursday,>30,9204.623464,0
14439,Liability,Male,35,Married,1,2 to 4,400,0,Sport,Hyundai,7,20000 to 29000,External,7,2023,Feb,3,Sunday,1,Urban,Policyholder,>30,No,No,Feb,4,Wednesday,>30,634.4050745,0
14440,All Perils,Male,34,Single,2,0,400,0,Sedan,Ford,6,<20000,External,3,2023,Sep,2,Thursday,1,Urban,Third Party,>30,No,No,Sep,4,Tuesday,>30,4308.391198,0
14441,Collision,Male,21,Single,4,2 to 4,400,0,Sedan,Hyundai,5,20000 to 29000,External,8,2023,Apr,2,Friday,1,Urban,Policyholder,>30,No,No,Apr,5,Friday,>30,4342.377835,0
14442,All Perils,Male,47,Married,3,1,400,0,Sedan,Acura,>7,>69000,External,4,2023,Apr,2,Monday,1,Urban,Policyholder,>30,No,Yes,Apr,2,Wednesday,>30,55309.92074,0
14444,Liability,Male,51,Married,2,>4,400,0,Sport,Honda,7,20000 to 29000,External,14,2023,Jul,3,Thursday,1,Urban,Policyholder,>30,No,No,Jul,3,Thursday,>30,17871.64077,0
14445,Collision,Male,34,Single,2,0,400,0,Sedan,Toyota,7,20000 to 29000,External,13,2023,Aug,1,Wednesday,1,Urban,Third Party,>30,No,No,Aug,1,Friday,>30,5259.569938,0
14446,Liability,Male,29,Married,4,2 to 4,400,0,Sport,Honda,7,20000 to 29000,External,3,2023,Oct,3,Sunday,1,Urban,Policyholder,>30,No,No,Oct,3,Monday,>30,7662.460762,0
14447,Liability,Male,26,Single,3,>4,400,0,Sport,Hyundai,6,20000 to 29000,External,7,2023,Nov,3,Saturday,1,Urban,Third Party,>30,No,No,Nov,4,Monday,>30,18584.77582,0
14448,All Perils,Female,42,Married,4,1,400,0,Sedan,Chevrolet,7,>69000,External,10,2023,Nov,3,Friday,1,Urban,Policyholder,>30,No,No,Nov,4,Monday,>30,68191.25513,0
14449,Collision,Male,26,Married,3,1,400,4 to 8,Sedan,Hyundai,6,20000 to 29000,External,15,2023,Dec,3,Thursday,2,Urban,Policyholder,>30,No,No,Jan,3,Thursday,>30,3694.038659,0
14450,Liability,Male,58,Married,3,2 to 4,400,0,Sport,Hyundai,>7,20000 to 29000,External,2,2023,Mar,3,Tuesday,1,Urban,Policyholder,>30,No,No,Mar,3,Thursday,>30,3935.657904,0
14451,Collision,Male,29,Married,2,0,400,0,Sedan,Hyundai,7,20000 to 29000,External,9,2023,Mar,3,Sunday,1,Urban,Policyholder,>30,No,No,Mar,4,Thursday,>30,3688.79144,0
14452,Collision,Male,28,Single,1,1,400,0,Sedan,Hyundai,7,30000 to 39000,External,15,2023,Mar,4,Tuesday,1,Urban,Policyholder,>30,No,No,Mar,4,Wednesday,>30,67691.76637,0
14453,Liability,Female,39,Widow,2,>4,400,0,Sport,Toyota,7,<20000,External,12,2023,Apr,3,Wednesday,1,Urban,Policyholder,>30,No,No,Apr,4,Monday,>30,17931.38127,0
14454,Liability,Male,40,Married,1,2 to 4,400,0,Sport,Chevrolet,7,40000 to 59000,External,13,2023,Jul,2,Thursday,1,Urban,Third Party,>30,No,No,Jul,3,Monday,>30,52880.4424,0
14455,Liability,Male,35,Married,1,1,400,0,Sport,Hyundai,7,30000 to 39000,External,16,2023,Nov,4,Tuesday,1,Rural,Policyholder,>30,No,No,Nov,4,Thursday,>30,50126.97596,0
14457,Collision,Male,29,Single,4,0,400,0,Sedan,Honda,6,30000 to 39000,External,11,2023,Nov,4,Thursday,1,Urban,Policyholder,>30,No,No,Nov,4,Monday,>30,7264.902381,0
14459,All Perils,Male,41,Single,2,0,400,0,Sedan,Toyota,7,20000 to 29000,External,4,2023,Nov,4,Thursday,1,Urban,Third Party,>30,No,No,Dec,1,Monday,>30,3646.167918,0
14460,Collision,Male,62,Married,2,0,400,0,Sedan,Ford,7,30000 to 39000,External,3,2023,Oct,5,Saturday,1,Urban,Policyholder,>30,No,No,Nov,1,Monday,>30,9368.46598,0
14461,All Perils,Male,47,Married,3,0,400,0,Sedan,Ford,7,<20000,External,16,2023,Sep,1,Tuesday,1,Urban,Policyholder,>30,No,No,Nov,5,Wednesday,>30,1222.099329,0
14463,Collision,Male,44,Married,1,2 to 4,400,0,Sedan,Hyundai,7,30000 to 39000,External,9,2023,Aug,2,Tuesday,1,Urban,Policyholder,>30,No,No,Aug,2,Wednesday,>30,62457.76232,0
14464,All Perils,Male,62,Married,2,0,400,0,Sedan,Toyota,>7,<20000,External,3,2023,Jul,2,Thursday,1,Urban,Policyholder,>30,No,No,Jul,3,Friday,>30,4358.62483,0
14465,Liability,Male,24,Single,2,>4,400,0,Sport,Honda,5,30000 to 39000,External,8,2023,Jul,2,Thursday,1,Rural,Policyholder,>30,No,No,Oct,1,Tuesday,>30,67116.2588,0
14466,Collision,Male,30,Married,2,>4,400,0,Sedan,Hyundai,6,20000 to 29000,External,9,2023,Mar,4,Tuesday,1,Urban,Policyholder,>30,No,No,Apr,1,Tuesday,>30,34001.08269,0
14468,Collision,Male,45,Married,4,1,400,0,Sport,Honda,>7,>69000,External,14,2023,Dec,3,Thursday,1,Urban,Third Party,>30,No,Yes,Dec,3,Monday,>30,59496.46326,0
